Colpitti Ck
STN	Date/Time       	PREC_HR_TTL_VAL	PREC_HR_TTL_VAL_QC	PREC_HR_TTL_VAL_Note	PREC_BEST_HR_TTL	PREC_BEST_HR_TTL_QC	PREC_BEST_HR_TTL_Note	TEMP_INST_VAL	TEMP_INST_VAL_QC	TEMP_INST_VAL_Note	SWE_INST_VAL	SWE_INST_VAL_QC	SWE_INST_VAL_Note	
CPI	2020/09/22 10:30	+	+	+	+	+	+	8.0	190	+	-1.0	190	+	
CPI	2020/09/22 10:45	+	+	+	+	+	+	8.2	190	+	-1.0	190	+	
CPI	2020/09/22 11:00	0.1	50	+	0.1	50	+	8.7	190	+	-1.0	190	+	
CPI	2020/09/22 11:15	+	+	+	+	+	+	8.4	190	+	-1.0	190	+	
CPI	2020/09/22 11:30	+	+	+	+	+	+	8.0	190	+	-1.0	190	+	
CPI	2020/09/22 11:45	+	+	+	+	+	+	8.6	190	+	-1.0	190	+	
CPI	2020/09/22 12:00	0.1	50	+	0.1	50	+	8.4	190	+	0.0	190	+	
CPI	2020/09/22 12:15	+	+	+	+	+	+	8.1	190	+	0.0	190	+	
CPI	2020/09/22 12:30	+	+	+	+	+	+	7.5	190	+	0.0	190	+	
CPI	2020/09/22 12:45	+	+	+	+	+	+	8.6	190	+	0.0	190	+	
CPI	2020/09/22 13:00	0.3	50	+	0.3	50	+	8.4	190	+	0.0	190	+	
CPI	2020/09/22 13:15	+	+	+	+	+	+	8.9	190	+	-1.0	190	+	
CPI	2020/09/22 13:30	+	+	+	+	+	+	8.6	190	+	0.0	190	+	
CPI	2020/09/22 13:45	+	+	+	+	+	+	8.2	190	+	0.0	190	+	
CPI	2020/09/22 14:00	0.0	50	+	0.0	50	+	8.5	190	+	0.0	190	+	
CPI	2020/09/22 14:15	+	+	+	+	+	+	9.3	190	+	-1.0	190	+	
CPI	2020/09/22 14:30	+	+	+	+	+	+	9.6	190	+	-1.0	190	+	
CPI	2020/09/22 14:45	+	+	+	+	+	+	9.0	190	+	0.0	190	+	
CPI	2020/09/22 15:00	0.3	50	+	0.3	50	+	8.8	190	+	0.0	190	+	
CPI	2020/09/22 15:15	+	+	+	+	+	+	8.0	190	+	0.0	190	+	
CPI	2020/09/22 15:30	+	+	+	+	+	+	8.2	190	+	0.0	190	+	
CPI	2020/09/22 15:45	+	+	+	+	+	+	8.4	190	+	0.0	190	+	
CPI	2020/09/22 16:00	0.1	50	+	0.1	50	+	8.1	190	+	0.0	190	+	
CPI	2020/09/22 16:15	+	+	+	+	+	+	8.1	190	+	0.0	190	+	
CPI	2020/09/22 16:30	+	+	+	+	+	+	8.9	190	+	0.0	190	+	
CPI	2020/09/22 16:45	+	+	+	+	+	+	8.7	190	+	0.0	190	+	
CPI	2020/09/22 17:00	0.1	50	+	0.1	50	+	7.8	190	+	0.0	190	+	
CPI	2020/09/22 17:15	+	+	+	+	+	+	7.4	190	+	0.0	190	+	
CPI	2020/09/22 17:30	+	+	+	+	+	+	7.0	190	+	0.0	190	+	
CPI	2020/09/22 17:45	+	+	+	+	+	+	6.7	190	+	0.0	190	+	
CPI	2020/09/22 18:00	0.1	50	+	0.1	50	+	6.2	190	+	0.0	190	+	
CPI	2020/09/22 18:15	+	+	+	+	+	+	5.8	190	+	0.0	190	+	
CPI	2020/09/22 18:30	+	+	+	+	+	+	5.6	190	+	0.0	190	+	
CPI	2020/09/22 18:45	+	+	+	+	+	+	5.6	190	+	0.0	190	+	
CPI	2020/09/22 19:00	0.6	50	+	0.6	50	+	4.6	190	+	0.0	190	+	
CPI	2020/09/22 19:15	+	+	+	+	+	+	4.5	190	+	0.0	190	+	
CPI	2020/09/22 19:30	+	+	+	+	+	+	6.1	190	+	0.0	190	+	
CPI	2020/09/22 19:45	+	+	+	+	+	+	5.6	190	+	0.0	190	+	
CPI	2020/09/22 20:00	0.1	50	+	0.1	50	+	6.0	190	+	0.0	190	+	
CPI	2020/09/22 20:15	+	+	+	+	+	+	5.9	190	+	0.0	190	+	
CPI	2020/09/22 20:30	+	+	+	+	+	+	5.9	190	+	0.0	190	+	
CPI	2020/09/22 20:45	+	+	+	+	+	+	5.8	190	+	-1.0	190	+	
CPI	2020/09/22 21:00	0.0	50	+	0.0	50	+	5.9	190	+	-1.0	190	+	
CPI	2020/09/22 21:15	+	+	+	+	+	+	6.1	190	+	-1.0	190	+	
CPI	2020/09/22 21:30	+	+	+	+	+	+	6.7	190	+	-1.0	190	+	
CPI	2020/09/22 21:45	+	+	+	+	+	+	6.2	190	+	-1.0	190	+	
CPI	2020/09/22 22:00	0.1	50	+	0.1	50	+	5.8	190	+	-1.0	190	+	
CPI	2020/09/22 22:15	+	+	+	+	+	+	6.1	190	+	-1.0	190	+	
CPI	2020/09/22 22:30	+	+	+	+	+	+	6.1	190	+	-1.0	190	+	
CPI	2020/09/22 22:45	+	+	+	+	+	+	6.0	190	+	-1.0	190	+	
CPI	2020/09/22 23:00	0.2	50	+	0.2	50	+	5.7	190	+	-1.0	190	+	
CPI	2020/09/22 23:15	+	+	+	+	+	+	5.8	190	+	-1.0	190	+	
CPI	2020/09/22 23:30	+	+	+	+	+	+	6.8	190	+	-1.0	190	+	
CPI	2020/09/22 23:45	+	+	+	+	+	+	6.7	190	+	-1.0	190	+	
CPI	2020/09/23 00:00	0.1	50	+	0.1	50	+	6.7	190	+	-1.0	190	+	
CPI	2020/09/23 00:15	+	+	+	+	+	+	6.2	190	+	-1.0	190	+	
CPI	2020/09/23 00:30	+	+	+	+	+	+	5.5	190	+	-1.0	190	+	
CPI	2020/09/23 00:45	+	+	+	+	+	+	5.6	190	+	-1.0	190	+	
CPI	2020/09/23 01:00	0.1	50	+	0.1	50	+	5.8	190	+	-1.0	190	+	
CPI	2020/09/23 01:15	+	+	+	+	+	+	5.7	190	+	-1.0	190	+	
CPI	2020/09/23 01:30	+	+	+	+	+	+	5.6	190	+	-1.0	190	+	
CPI	2020/09/23 01:45	+	+	+	+	+	+	5.5	190	+	-1.0	190	+	
CPI	2020/09/23 02:00	0.2	50	+	0.2	50	+	5.6	190	+	-1.0	190	+	
CPI	2020/09/23 02:15	+	+	+	+	+	+	6.0	190	+	-1.0	190	+	
CPI	2020/09/23 02:30	+	+	+	+	+	+	6.3	190	+	-1.0	190	+	
CPI	2020/09/23 02:45	+	+	+	+	+	+	6.0	190	+	-1.0	190	+	
CPI	2020/09/23 03:00	0.1	50	+	0.1	50	+	6.1	190	+	-1.0	190	+	
CPI	2020/09/23 03:15	+	+	+	+	+	+	5.5	190	+	-1.0	190	+	
CPI	2020/09/23 03:30	+	+	+	+	+	+	5.3	190	+	-1.0	190	+	
CPI	2020/09/23 03:45	+	+	+	+	+	+	5.2	190	+	-1.0	190	+	
CPI	2020/09/23 04:00	0.1	50	+	0.1	50	+	5.5	190	+	-1.0	190	+	
CPI	2020/09/23 04:15	+	+	+	+	+	+	5.4	190	+	-1.0	190	+	
CPI	2020/09/23 04:30	+	+	+	+	+	+	5.3	190	+	-1.0	190	+	
CPI	2020/09/23 04:45	+	+	+	+	+	+	6.0	190	+	-1.0	190	+	
CPI	2020/09/23 05:00	0.3	50	+	0.3	50	+	5.9	190	+	-1.0	190	+	
CPI	2020/09/23 05:15	+	+	+	+	+	+	4.9	190	+	-1.0	190	+	
CPI	2020/09/23 05:30	+	+	+	+	+	+	5.0	190	+	-1.0	190	+	
CPI	2020/09/23 05:45	+	+	+	+	+	+	5.0	190	+	-1.0	190	+	
CPI	2020/09/23 06:00	0.3	50	+	0.3	50	+	5.3	190	+	-1.0	190	+	
CPI	2020/09/23 06:15	+	+	+	+	+	+	4.8	190	+	-1.0	190	+	
CPI	2020/09/23 06:30	+	+	+	+	+	+	4.5	190	+	-1.0	190	+	
CPI	2020/09/23 06:45	+	+	+	+	+	+	4.7	190	+	-1.0	190	+	
CPI	2020/09/23 07:00	0.7	50	+	0.7	50	+	4.3	190	+	-1.0	190	+	
CPI	2020/09/23 07:15	+	+	+	+	+	+	4.6	190	+	-1.0	190	+	
CPI	2020/09/23 07:30	+	+	+	+	+	+	4.6	190	+	-1.0	190	+	
CPI	2020/09/23 07:45	+	+	+	+	+	+	4.7	190	+	-1.0	190	+	
CPI	2020/09/23 08:00	0.1	50	+	0.1	50	+	4.8	190	+	-1.0	190	+	
CPI	2020/09/23 08:15	+	+	+	+	+	+	4.8	190	+	-1.0	190	+	
CPI	2020/09/23 08:30	+	+	+	+	+	+	5.5	190	+	-1.0	190	+	
CPI	2020/09/23 08:45	+	+	+	+	+	+	5.3	190	+	-1.0	190	+	
CPI	2020/09/23 09:00	0.4	50	+	0.4	50	+	5.4	190	+	-1.0	190	+	
CPI	2020/09/23 09:15	+	+	+	+	+	+	5.3	190	+	-1.0	190	+	
CPI	2020/09/23 09:30	+	+	+	+	+	+	5.3	190	+	-1.0	190	+	
CPI	2020/09/23 09:45	+	+	+	+	+	+	5.3	190	+	-1.0	190	+	
CPI	2020/09/23 10:00	0.5	50	+	0.5	50	+	5.7	190	+	0.0	190	+	
CPI	2020/09/23 10:15	+	+	+	+	+	+	5.6	190	+	0.0	190	+	
CPI	2020/09/23 10:30	+	+	+	+	+	+	5.2	190	+	0.0	190	+	
CPI	2020/09/23 10:45	+	+	+	+	+	+	5.3	190	+	0.0	190	+	
CPI	2020/09/23 11:00	0.6	50	+	0.6	50	+	5.4	190	+	0.0	190	+	
CPI	2020/09/23 11:15	+	+	+	+	+	+	5.3	190	+	0.0	190	+	
CPI	2020/09/23 11:30	+	+	+	+	+	+	5.4	190	+	0.0	190	+	
CPI	2020/09/23 11:45	+	+	+	+	+	+	5.3	190	+	0.0	190	+	
CPI	2020/09/23 12:00	0.6	50	+	0.6	50	+	5.2	190	+	0.0	190	+	
CPI	2020/09/23 12:15	+	+	+	+	+	+	5.5	190	+	0.0	190	+	
CPI	2020/09/23 12:30	+	+	+	+	+	+	5.3	190	+	0.0	190	+	
CPI	2020/09/23 12:45	+	+	+	+	+	+	4.9	190	+	0.0	190	+	
CPI	2020/09/23 13:00	0.5	50	+	0.5	50	+	4.7	190	+	0.0	190	+	
CPI	2020/09/23 13:15	+	+	+	+	+	+	4.8	190	+	0.0	190	+	
CPI	2020/09/23 13:30	+	+	+	+	+	+	4.7	190	+	0.0	190	+	
CPI	2020/09/23 13:45	+	+	+	+	+	+	4.8	190	+	0.0	190	+	
CPI	2020/09/23 14:00	0.3	50	+	0.3	50	+	4.5	190	+	0.0	190	+	
CPI	2020/09/23 14:15	+	+	+	+	+	+	4.4	190	+	0.0	190	+	
CPI	2020/09/23 14:30	+	+	+	+	+	+	4.3	190	+	0.0	190	+	
CPI	2020/09/23 14:45	+	+	+	+	+	+	4.2	190	+	0.0	190	+	
CPI	2020/09/23 15:00	0.7	50	+	0.7	50	+	4.0	190	+	0.0	190	+	
CPI	2020/09/23 15:15	+	+	+	+	+	+	3.9	190	+	0.0	190	+	
CPI	2020/09/23 15:30	+	+	+	+	+	+	3.9	190	+	0.0	190	+	
CPI	2020/09/23 15:45	+	+	+	+	+	+	3.9	190	+	0.0	190	+	
CPI	2020/09/23 16:00	1.2	50	+	1.2	50	+	3.8	190	+	0.0	190	+	
CPI	2020/09/23 16:15	+	+	+	+	+	+	3.8	190	+	0.0	190	+	
CPI	2020/09/23 16:30	+	+	+	+	+	+	3.7	190	+	0.0	190	+	
CPI	2020/09/23 16:45	+	+	+	+	+	+	3.8	190	+	0.0	190	+	
CPI	2020/09/23 17:00	2.5	50	+	2.5	50	+	3.6	190	+	0.0	190	+	
CPI	2020/09/23 17:15	+	+	+	+	+	+	3.5	190	+	0.0	190	+	
CPI	2020/09/23 17:30	+	+	+	+	+	+	3.3	190	+	0.0	190	+	
CPI	2020/09/23 17:45	+	+	+	+	+	+	3.1	190	+	0.0	190	+	
CPI	2020/09/23 18:00	3.4	50	+	3.4	50	+	3.0	190	+	0.0	190	+	
CPI	2020/09/23 18:15	+	+	+	+	+	+	2.9	190	+	0.0	190	+	
CPI	2020/09/23 18:30	+	+	+	+	+	+	2.7	190	+	0.0	190	+	
CPI	2020/09/23 18:45	+	+	+	+	+	+	2.7	190	+	0.0	190	+	
CPI	2020/09/23 19:00	1.7	50	+	1.7	50	+	2.6	190	+	0.0	190	+	
CPI	2020/09/23 19:15	+	+	+	+	+	+	2.4	190	+	0.0	190	+	
CPI	2020/09/23 19:30	+	+	+	+	+	+	2.6	190	+	0.0	190	+	
CPI	2020/09/23 19:45	+	+	+	+	+	+	2.5	190	+	0.0	190	+	
CPI	2020/09/23 20:00	0.7	50	+	0.7	50	+	2.6	190	+	0.0	190	+	
CPI	2020/09/23 20:15	+	+	+	+	+	+	2.4	190	+	0.0	190	+	
CPI	2020/09/23 20:30	+	+	+	+	+	+	2.5	190	+	0.0	190	+	
CPI	2020/09/23 20:45	+	+	+	+	+	+	2.6	190	+	0.0	190	+	
CPI	2020/09/23 21:00	0.6	50	+	0.6	50	+	2.6	190	+	0.0	190	+	
CPI	2020/09/23 21:15	+	+	+	+	+	+	2.7	190	+	0.0	190	+	
CPI	2020/09/23 21:30	+	+	+	+	+	+	2.6	190	+	0.0	190	+	
CPI	2020/09/23 21:45	+	+	+	+	+	+	2.4	190	+	0.0	190	+	
CPI	2020/09/23 22:00	2.7	50	+	2.7	50	+	2.3	190	+	0.0	190	+	
CPI	2020/09/23 22:15	+	+	+	+	+	+	2.1	190	+	0.0	190	+	
CPI	2020/09/23 22:30	+	+	+	+	+	+	2.1	190	+	0.0	190	+	
CPI	2020/09/23 22:45	+	+	+	+	+	+	2.1	190	+	0.0	190	+	
CPI	2020/09/23 23:00	2.6	50	+	2.6	50	+	2.1	190	+	0.0	190	+	
CPI	2020/09/23 23:15	+	+	+	+	+	+	2.0	190	+	0.0	190	+	
CPI	2020/09/23 23:30	+	+	+	+	+	+	1.9	190	+	0.0	190	+	
CPI	2020/09/23 23:45	+	+	+	+	+	+	1.9	190	+	0.0	190	+	
CPI	2020/09/24 00:00	2.2	50	+	2.2	50	+	2.0	190	+	0.0	190	+	
CPI	2020/09/24 00:15	+	+	+	+	+	+	1.4	190	+	1.0	190	+	
CPI	2020/09/24 00:30	+	+	+	+	+	+	1.8	190	+	1.0	190	+	
CPI	2020/09/24 00:45	+	+	+	+	+	+	1.7	190	+	1.0	190	+	
CPI	2020/09/24 01:00	4.6	50	+	4.6	50	+	1.5	190	+	1.0	190	+	
CPI	2020/09/24 01:15	+	+	+	+	+	+	2.4	190	+	1.0	190	+	
CPI	2020/09/24 01:30	+	+	+	+	+	+	2.6	190	+	0.0	190	+	
CPI	2020/09/24 01:45	+	+	+	+	+	+	2.6	190	+	0.0	190	+	
CPI	2020/09/24 02:00	0.1	50	+	0.1	50	+	2.7	190	+	0.0	190	+	
CPI	2020/09/24 02:15	+	+	+	+	+	+	3.0	190	+	0.0	190	+	
CPI	2020/09/24 02:30	+	+	+	+	+	+	3.2	190	+	0.0	190	+	
CPI	2020/09/24 02:45	+	+	+	+	+	+	3.0	190	+	0.0	190	+	
CPI	2020/09/24 03:00	0.1	50	+	0.1	50	+	2.6	190	+	0.0	190	+	
CPI	2020/09/24 03:15	+	+	+	+	+	+	2.7	190	+	-1.0	190	+	
CPI	2020/09/24 03:30	+	+	+	+	+	+	2.4	190	+	-1.0	190	+	
CPI	2020/09/24 03:45	+	+	+	+	+	+	1.6	190	+	0.0	190	+	
CPI	2020/09/24 04:00	0.1	50	+	0.1	50	+	1.8	190	+	-1.0	190	+	
CPI	2020/09/24 04:15	+	+	+	+	+	+	2.3	190	+	-1.0	190	+	
CPI	2020/09/24 04:30	+	+	+	+	+	+	2.5	190	+	-1.0	190	+	
CPI	2020/09/24 04:45	+	+	+	+	+	+	2.1	190	+	-1.0	190	+	
CPI	2020/09/24 05:00	0.4	50	+	0.4	50	+	2.1	190	+	-1.0	190	+	
CPI	2020/09/24 05:15	+	+	+	+	+	+	2.3	190	+	-1.0	190	+	
CPI	2020/09/24 05:30	+	+	+	+	+	+	2.2	190	+	-1.0	190	+	
CPI	2020/09/24 05:45	+	+	+	+	+	+	2.1	190	+	-1.0	190	+	
CPI	2020/09/24 06:00	0.0	50	+	0.0	50	+	2.2	190	+	-1.0	190	+	
CPI	2020/09/24 06:15	+	+	+	+	+	+	1.9	190	+	-1.0	190	+	
CPI	2020/09/24 06:30	+	+	+	+	+	+	1.8	190	+	-1.0	190	+	
CPI	2020/09/24 06:45	+	+	+	+	+	+	1.5	190	+	-1.0	190	+	
CPI	2020/09/24 07:00	0.3	50	+	0.3	50	+	1.9	190	+	-1.0	190	+	
CPI	2020/09/24 07:15	+	+	+	+	+	+	1.6	190	+	-1.0	190	+	
CPI	2020/09/24 07:30	+	+	+	+	+	+	1.4	190	+	-1.0	190	+	
CPI	2020/09/24 07:45	+	+	+	+	+	+	1.7	190	+	-1.0	190	+	
CPI	2020/09/24 08:00	0.1	50	+	0.1	50	+	2.1	190	+	-1.0	190	+	
CPI	2020/09/24 08:15	+	+	+	+	+	+	2.2	190	+	-1.0	190	+	
CPI	2020/09/24 08:30	+	+	+	+	+	+	2.7	190	+	-1.0	190	+	
CPI	2020/09/24 08:45	+	+	+	+	+	+	3.0	190	+	-1.0	190	+	
CPI	2020/09/24 09:00	0.0	50	+	0.0	50	+	3.1	190	+	-1.0	190	+	
CPI	2020/09/24 09:15	+	+	+	+	+	+	3.3	190	+	-1.0	190	+	
CPI	2020/09/24 09:30	+	+	+	+	+	+	3.2	190	+	-1.0	190	+	
CPI	2020/09/24 09:45	+	+	+	+	+	+	3.3	190	+	-1.0	190	+	
CPI	2020/09/24 10:00	0.1	50	+	0.1	50	+	3.3	190	+	-1.0	190	+	
CPI	2020/09/24 10:15	+	+	+	+	+	+	3.2	190	+	-1.0	190	+	
CPI	2020/09/24 10:30	+	+	+	+	+	+	3.0	190	+	-1.0	190	+	
CPI	2020/09/24 10:45	+	+	+	+	+	+	3.4	190	+	-1.0	190	+	
CPI	2020/09/24 11:00	0.0	50	+	0.0	50	+	3.2	190	+	-1.0	190	+	
CPI	2020/09/24 11:15	+	+	+	+	+	+	3.3	190	+	-1.0	190	+	
CPI	2020/09/24 11:30	+	+	+	+	+	+	3.6	190	+	-1.0	190	+	
CPI	2020/09/24 11:45	+	+	+	+	+	+	3.7	190	+	-1.0	190	+	
CPI	2020/09/24 12:00	0.1	50	+	0.1	50	+	4.1	190	+	-1.0	190	+	
CPI	2020/09/24 12:15	+	+	+	+	+	+	4.1	190	+	-1.0	190	+	
CPI	2020/09/24 12:30	+	+	+	+	+	+	3.5	190	+	-1.0	190	+	
CPI	2020/09/24 12:45	+	+	+	+	+	+	2.7	190	+	-1.0	190	+	
CPI	2020/09/24 13:00	0.2	50	+	0.2	50	+	2.8	190	+	-1.0	190	+	
CPI	2020/09/24 13:15	+	+	+	+	+	+	3.2	190	+	-1.0	190	+	
CPI	2020/09/24 13:30	+	+	+	+	+	+	3.2	190	+	-1.0	190	+	
CPI	2020/09/24 13:45	+	+	+	+	+	+	3.8	190	+	-1.0	190	+	
CPI	2020/09/24 14:00	0.1	50	+	0.1	50	+	4.1	190	+	-1.0	190	+	
CPI	2020/09/24 14:15	+	+	+	+	+	+	4.3	190	+	-1.0	190	+	
CPI	2020/09/24 14:30	+	+	+	+	+	+	3.8	190	+	-1.0	190	+	
CPI	2020/09/24 14:45	+	+	+	+	+	+	3.6	190	+	-1.0	190	+	
CPI	2020/09/24 15:00	0.2	50	+	0.2	50	+	3.1	190	+	-1.0	190	+	
CPI	2020/09/24 15:15	+	+	+	+	+	+	3.8	190	+	-1.0	190	+	
CPI	2020/09/24 15:30	+	+	+	+	+	+	3.4	190	+	-1.0	190	+	
CPI	2020/09/24 15:45	+	+	+	+	+	+	2.7	190	+	-1.0	190	+	
CPI	2020/09/24 16:00	0.4	50	+	0.4	50	+	2.0	190	+	-1.0	190	+	
CPI	2020/09/24 16:15	+	+	+	+	+	+	2.0	190	+	-1.0	190	+	
CPI	2020/09/24 16:30	+	+	+	+	+	+	2.5	190	+	-1.0	190	+	
CPI	2020/09/24 16:45	+	+	+	+	+	+	2.6	190	+	-1.0	190	+	
CPI	2020/09/24 17:00	0.1	50	+	0.1	50	+	2.5	190	+	-1.0	190	+	
CPI	2020/09/24 17:15	+	+	+	+	+	+	2.0	190	+	-1.0	190	+	
CPI	2020/09/24 17:30	+	+	+	+	+	+	2.1	190	+	-1.0	190	+	
CPI	2020/09/24 17:45	+	+	+	+	+	+	2.3	190	+	-1.0	190	+	
CPI	2020/09/24 18:00	0.2	50	+	0.2	50	+	2.0	190	+	-1.0	190	+	
CPI	2020/09/24 18:15	+	+	+	+	+	+	2.4	190	+	-1.0	190	+	
CPI	2020/09/24 18:30	+	+	+	+	+	+	2.6	190	+	-1.0	190	+	
CPI	2020/09/24 18:45	+	+	+	+	+	+	2.7	190	+	-1.0	190	+	
CPI	2020/09/24 19:00	0.0	50	+	0.0	50	+	2.3	190	+	-1.0	190	+	
CPI	2020/09/24 19:15	+	+	+	+	+	+	2.2	190	+	-1.0	190	+	
CPI	2020/09/24 19:30	+	+	+	+	+	+	2.6	190	+	-1.0	190	+	
CPI	2020/09/24 19:45	+	+	+	+	+	+	2.7	190	+	-1.0	190	+	
CPI	2020/09/24 20:00	0.2	50	+	0.2	50	+	2.5	190	+	-1.0	190	+	
CPI	2020/09/24 20:15	+	+	+	+	+	+	2.5	190	+	-1.0	190	+	
CPI	2020/09/24 20:30	+	+	+	+	+	+	2.3	190	+	-1.0	190	+	
CPI	2020/09/24 20:45	+	+	+	+	+	+	2.5	190	+	-1.0	190	+	
CPI	2020/09/24 21:00	0.1	50	+	0.1	50	+	2.3	190	+	-1.0	190	+	
CPI	2020/09/24 21:15	+	+	+	+	+	+	0.9	190	+	-1.0	190	+	
CPI	2020/09/24 21:30	+	+	+	+	+	+	0.9	190	+	-1.0	190	+	
CPI	2020/09/24 21:45	+	+	+	+	+	+	1.0	190	+	-1.0	190	+	
CPI	2020/09/24 22:00	0.2	50	+	0.2	50	+	1.2	190	+	-1.0	190	+	
CPI	2020/09/24 22:15	+	+	+	+	+	+	1.2	190	+	-1.0	190	+	
CPI	2020/09/24 22:30	+	+	+	+	+	+	0.5	190	+	-1.0	190	+	
CPI	2020/09/24 22:45	+	+	+	+	+	+	1.8	190	+	-1.0	190	+	
CPI	2020/09/24 23:00	0.1	50	+	0.1	50	+	1.5	190	+	-1.0	190	+	
CPI	2020/09/24 23:15	+	+	+	+	+	+	2.0	190	+	-1.0	190	+	
CPI	2020/09/24 23:30	+	+	+	+	+	+	1.7	190	+	-1.0	190	+	
CPI	2020/09/24 23:45	+	+	+	+	+	+	1.7	190	+	-1.0	190	+	
CPI	2020/09/25 00:00	0.2	50	+	0.2	50	+	1.4	190	+	-1.0	190	+	
CPI	2020/09/25 00:15	+	+	+	+	+	+	1.1	190	+	-1.0	190	+	
CPI	2020/09/25 00:30	+	+	+	+	+	+	1.3	190	+	-1.0	190	+	
CPI	2020/09/25 00:45	+	+	+	+	+	+	1.0	190	+	-1.0	190	+	
CPI	2020/09/25 01:00	0.2	50	+	0.2	50	+	0.7	190	+	-1.0	190	+	
CPI	2020/09/25 01:15	+	+	+	+	+	+	0.6	190	+	-1.0	190	+	
CPI	2020/09/25 01:30	+	+	+	+	+	+	0.3	190	+	-1.0	190	+	
CPI	2020/09/25 01:45	+	+	+	+	+	+	0.3	190	+	-1.0	190	+	
CPI	2020/09/25 02:00	0.2	50	+	0.2	50	+	0.2	190	+	-1.0	190	+	
CPI	2020/09/25 02:15	+	+	+	+	+	+	0.3	190	+	-1.0	190	+	
CPI	2020/09/25 02:30	+	+	+	+	+	+	0.7	190	+	-1.0	190	+	
CPI	2020/09/25 02:45	+	+	+	+	+	+	0.6	190	+	-1.0	190	+	
CPI	2020/09/25 03:00	0.1	50	+	0.1	50	+	0.7	190	+	-1.0	190	+	
CPI	2020/09/25 03:15	+	+	+	+	+	+	0.8	190	+	-1.0	190	+	
CPI	2020/09/25 03:30	+	+	+	+	+	+	1.0	190	+	-1.0	190	+	
CPI	2020/09/25 03:45	+	+	+	+	+	+	1.0	190	+	-1.0	190	+	
CPI	2020/09/25 04:00	0.0	50	+	0.0	50	+	1.0	190	+	-1.0	190	+	
CPI	2020/09/25 04:15	+	+	+	+	+	+	0.9	190	+	-1.0	190	+	
CPI	2020/09/25 04:30	+	+	+	+	+	+	0.7	190	+	-1.0	190	+	
CPI	2020/09/25 04:45	+	+	+	+	+	+	0.2	190	+	-1.0	190	+	
CPI	2020/09/25 05:00	0.1	50	+	0.1	50	+	0.9	190	+	-1.0	190	+	
CPI	2020/09/25 05:15	+	+	+	+	+	+	0.9	190	+	-1.0	190	+	
CPI	2020/09/25 05:30	+	+	+	+	+	+	1.0	190	+	-1.0	190	+	
CPI	2020/09/25 05:45	+	+	+	+	+	+	1.2	190	+	-1.0	190	+	
CPI	2020/09/25 06:00	0.1	50	+	0.1	50	+	0.7	190	+	-1.0	190	+	
CPI	2020/09/25 06:15	+	+	+	+	+	+	0.5	190	+	-1.0	190	+	
CPI	2020/09/25 06:30	+	+	+	+	+	+	0.7	190	+	-1.0	190	+	
CPI	2020/09/25 06:45	+	+	+	+	+	+	1.0	190	+	-1.0	190	+	
CPI	2020/09/25 07:00	0.0	50	+	0.0	50	+	0.8	190	+	-1.0	190	+	
CPI	2020/09/25 07:15	+	+	+	+	+	+	0.8	190	+	-1.0	190	+	
CPI	2020/09/25 07:30	+	+	+	+	+	+	0.7	190	+	-1.0	190	+	
CPI	2020/09/25 07:45	+	+	+	+	+	+	0.7	190	+	-1.0	190	+	
CPI	2020/09/25 08:00	0.3	50	+	0.3	50	+	0.6	190	+	-1.0	190	+	
CPI	2020/09/25 08:15	+	+	+	+	+	+	1.0	190	+	-1.0	190	+	
CPI	2020/09/25 08:30	+	+	+	+	+	+	0.9	190	+	-1.0	190	+	
CPI	2020/09/25 08:45	+	+	+	+	+	+	1.0	190	+	-1.0	190	+	
CPI	2020/09/25 09:00	0.2	50	+	0.2	50	+	1.1	190	+	-1.0	190	+	
CPI	2020/09/25 09:15	+	+	+	+	+	+	1.1	190	+	-1.0	190	+	
CPI	2020/09/25 09:30	+	+	+	+	+	+	1.0	190	+	-1.0	190	+	
CPI	2020/09/25 09:45	+	+	+	+	+	+	1.1	190	+	-1.0	190	+	
CPI	2020/09/25 10:00	0.1	50	+	0.1	50	+	1.8	190	+	-1.0	190	+	
CPI	2020/09/25 10:15	+	+	+	+	+	+	1.8	190	+	-1.0	190	+	
CPI	2020/09/25 10:30	+	+	+	+	+	+	2.0	190	+	-1.0	190	+	
CPI	2020/09/25 10:45	+	+	+	+	+	+	1.7	190	+	-1.0	190	+	
CPI	2020/09/25 11:00	0.2	50	+	0.2	50	+	1.8	190	+	-1.0	190	+	
CPI	2020/09/25 11:15	+	+	+	+	+	+	1.4	190	+	-1.0	190	+	
CPI	2020/09/25 11:30	+	+	+	+	+	+	1.2	190	+	-1.0	190	+	
CPI	2020/09/25 11:45	+	+	+	+	+	+	1.4	190	+	-1.0	190	+	
CPI	2020/09/25 12:00	0.4	50	+	0.4	50	+	1.2	190	+	-1.0	190	+	
CPI	2020/09/25 12:15	+	+	+	+	+	+	1.0	190	+	-1.0	190	+	
CPI	2020/09/25 12:30	+	+	+	+	+	+	0.9	190	+	-1.0	190	+	
CPI	2020/09/25 12:45	+	+	+	+	+	+	0.8	190	+	-1.0	190	+	
CPI	2020/09/25 13:00	1.0	50	+	1.0	50	+	0.7	190	+	-1.0	190	+	
CPI	2020/09/25 13:15	+	+	+	+	+	+	0.8	190	+	-1.0	190	+	
CPI	2020/09/25 13:30	+	+	+	+	+	+	1.1	190	+	-1.0	190	+	
CPI	2020/09/25 13:45	+	+	+	+	+	+	1.5	190	+	-1.0	190	+	
